country,gender,age_group,religion,environment
Nigeria,Female,36-45,Christianity,
Nigeria,Female,26-35,Islam,
Nigeria,Male,46-55,Islam,
Nigeria,Male,56-65,Islam,
Nigeria,Male,46-55,Islam,
Nigeria,Female,36-45,Islam,
Nigeria,Male,18-25,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Female,26-35,Islam,
Nigeria,Female,36-45,Christianity,
Nigeria,Female,18-25,Islam,
Nigeria,Male,18-25,Christianity,
Nigeria,Female,18-25,Islam,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,46-55,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,46-55,Islam,
Nigeria,Male,26-35,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Female,46-55,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,46-55,Christianity,
Nigeria,Female,56-65,Christianity,
Nigeria,Male,46-55,Islam,
Nigeria,Female,56-65,Christianity,
Nigeria,Male,36-45,Islam,
Nigeria,Female,36-45,Islam,
Nigeria,Male,26-35,,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,26-35,Islam,
Nigeria,Male,36-45,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Male,36-45,Islam,
Nigeria,Male,18-25,Islam,
Nigeria,Male,36-45,Islam,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,26-35,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Female,56-65,Islam,
Nigeria,Female,26-35,Islam,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,18-25,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Male,36-45,Christianity,
Nigeria,Female,18-25,Islam,
Nigeria,Female,26-35,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Male,46-55,Islam,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,18-25,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Male,36-45,Islam,
Nigeria,Male,36-45,Islam,
Nigeria,Male,18-25,Islam,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,18-25,Islam,
Nigeria,Male,46-55,Islam,
Nigeria,Female,26-35,Islam,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,26-35,Islam,
Nigeria,Female,36-45,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Female,18-25,Islam,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,36-45,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Female,18-25,Islam,
Nigeria,Male,18-25,Christianity,
Nigeria,Male,26-35,Islam,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,36-45,Islam,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,18-25,Islam,
Nigeria,Male,18-25,Islam,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,26-35,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Female,36-45,Christianity,
Nigeria,Male,56-65,Islam,
Nigeria,Male,46-55,Islam,
Nigeria,Male,18-25,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,26-35,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Male,56-65,Islam,
Nigeria,Male,18-25,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,18-25,Islam,
Nigeria,Male,18-25,,
Nigeria,Female,26-35,Islam,
Nigeria,Male,26-35,Islam,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,18-25,Islam,
Nigeria,Male,65+,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Male,18-25,Islam,
Nigeria,Male,18-25,Islam,
Nigeria,Male,18-25,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Male,26-35,Islam,
Nigeria,Male,18-25,Islam,
Nigeria,Female,36-45,Christianity,
Nigeria,Male,18-25,Islam,
Nigeria,Female,36-45,Islam,
Nigeria,Male,36-45,Islam,
Nigeria,Male,18-25,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Male,26-35,Islam,
Nigeria,Female,36-45,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,46-55,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,18-25,Islam,
Nigeria,Female,26-35,Islam,
Nigeria,Male,18-25,Islam,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,36-45,Islam,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,36-45,Islam,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,36-45,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Female,46-55,Christianity,
Nigeria,Female,26-35,Islam,
Nigeria,Male,26-35,Islam,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,26-35,,
Nigeria,Male,36-45,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,18-25,Islam,
Nigeria,Male,26-35,Islam,
Nigeria,Male,56-65,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Male,36-45,Islam,
Nigeria,Female,26-35,Islam,
Nigeria,Male,36-45,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Male,36-45,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,18-25,Islam,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Female,36-45,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Female,36-45,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,26-35,Islam,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,26-35,Islam,
Nigeria,Male,18-25,Islam,
Nigeria,Male,18-25,Islam,
Nigeria,Male,46-55,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Male,18-25,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,26-35,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Male,18-25,Islam,
Nigeria,Male,18-25,Islam,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,18-25,,
Nigeria,Male,56-65,Islam,
Nigeria,Male,46-55,Islam,
Nigeria,Male,18-25,Islam,
Nigeria,Male,56-65,Islam,
Nigeria,Male,46-55,Islam,
Nigeria,Female,26-35,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Male,26-35,Islam,
Nigeria,Male,46-55,Islam,
Nigeria,Male,46-55,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,26-35,Islam,
Nigeria,Male,26-35,Islam,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,36-45,Islam,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Male,56-65,Islam,
Nigeria,Female,56-65,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,18-25,Islam,
Nigeria,Female,26-35,Islam,
Nigeria,Female,56-65,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Male,46-55,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,46-55,Islam,
Nigeria,Female,36-45,Islam,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,18-25,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Female,26-35,Islam,
Nigeria,Male,36-45,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Male,36-45,Christianity,
Nigeria,Male,18-25,Islam,
Nigeria,Male,18-25,Islam,
Nigeria,Male,18-25,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,36-45,Islam,
Nigeria,Male,36-45,Islam,
Nigeria,Male,46-55,Islam,
Nigeria,Male,36-45,Islam,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,26-35,Islam,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,18-25,Islam,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,36-45,Islam,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,18-25,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Female,56-65,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Male,26-35,Islam,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,46-55,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,26-35,Islam,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,36-45,Islam,
Nigeria,Male,26-35,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Male,18-25,Islam,
Nigeria,Male,36-45,Islam,
Nigeria,Female,26-35,Islam,
Nigeria,Female,26-35,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Female,26-35,Islam,
Nigeria,Female,36-45,Islam,
Nigeria,Female,26-35,Islam,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,36-45,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Male,36-45,Islam,
Nigeria,Female,36-45,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,18-25,Islam,
Nigeria,Male,26-35,Islam,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,46-55,Christianity,
Nigeria,Female,36-45,Christianity,
Nigeria,Male,18-25,Islam,
Nigeria,Male,26-35,Islam,
Nigeria,Female,36-45,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Female,18-25,Islam,
Nigeria,Female,46-55,Islam,
Nigeria,Male,18-25,Islam,
Nigeria,Male,18-25,Islam,
Nigeria,Male,18-25,Islam,
Nigeria,Male,18-25,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,18-25,Islam,
Nigeria,Female,26-35,Islam,
Nigeria,Male,26-35,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Male,18-25,Christianity,
Nigeria,Female,36-45,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,56-65,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Male,56-65,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,46-55,Christianity,
Nigeria,Male,46-55,Islam,
Nigeria,Male,26-35,Islam,
Nigeria,Male,36-45,Islam,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Female,36-45,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,18-25,Islam,
Nigeria,Male,36-45,Islam,
Nigeria,Male,26-35,Islam,
Nigeria,Male,26-35,Islam,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,46-55,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Female,18-25,Islam,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,26-35,Islam,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Female,18-25,Islam,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,36-45,,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,26-35,Islam,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Female,26-35,Islam,
Nigeria,Male,36-45,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,56-65,Christianity,
Nigeria,Female,18-25,Islam,
Nigeria,Male,46-55,,
Nigeria,Male,26-35,Islam,
Nigeria,Male,18-25,Islam,
Nigeria,Male,56-65,Islam,
Nigeria,Female,36-45,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,36-45,Islam,
Nigeria,Female,46-55,Christianity,
Nigeria,Male,46-55,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,26-35,,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Male,18-25,Islam,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Male,56-65,Islam,
Nigeria,Male,18-25,Islam,
Nigeria,Male,36-45,Islam,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,18-25,Islam,
Nigeria,Male,18-25,Christianity,
Nigeria,Male,56-65,Islam,
Nigeria,Female,56-65,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,46-55,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Female,36-45,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,36-45,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,18-25,Islam,
Nigeria,Male,36-45,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,18-25,Islam,
Nigeria,Male,18-25,Islam,
Nigeria,Male,36-45,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,46-55,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,26-35,Islam,
Nigeria,Female,36-45,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Male,36-45,Christianity,
Nigeria,Female,18-25,Islam,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,26-35,Islam,
Nigeria,Female,36-45,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,26-35,Islam,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,18-25,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Male,18-25,Islam,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,36-45,Christianity,
Nigeria,Female,18-25,Islam,
Nigeria,Male,18-25,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,46-55,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,56-65,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,18-25,Islam,
Nigeria,Female,36-45,Islam,
Nigeria,Male,36-45,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,18-25,Islam,
Nigeria,Male,36-45,Christianity,
Nigeria,Male,18-25,Islam,
Nigeria,Female,36-45,Islam,
Nigeria,Male,36-45,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Female,18-25,Islam,
Nigeria,Female,36-45,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Male,26-35,Islam,
Nigeria,Male,18-25,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,46-55,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,36-45,Christianity,
Nigeria,Female,18-25,Islam,
Nigeria,Male,46-55,Islam,
Nigeria,Female,36-45,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Female,46-55,Christianity,
Nigeria,Female,36-45,Christianity,
Nigeria,Male,18-25,,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,56-65,Christianity,
Nigeria,Female,56-65,Christianity,
Nigeria,Female,18-25,Islam,
Nigeria,Female,26-35,Islam,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,36-45,Christianity,
Nigeria,Female,36-45,Christianity,
Nigeria,Male,18-25,Islam,
Nigeria,Male,26-35,Islam,
Nigeria,Male,26-35,Islam,
Nigeria,Male,26-35,Islam,
Nigeria,Female,26-35,Islam,
Nigeria,Male,26-35,Islam,
Nigeria,Male,,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,56-65,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,36-45,Christianity,
Nigeria,Female,36-45,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,26-35,Islam,
Nigeria,Female,26-35,Islam,
Nigeria,Female,46-55,Islam,
Nigeria,Female,26-35,Islam,
Nigeria,Female,36-45,Islam,
Nigeria,Female,46-55,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Male,65+,Islam,
Nigeria,Male,36-45,Islam,
Nigeria,Male,46-55,Islam,
Nigeria,Female,36-45,Islam,
Nigeria,Female,26-35,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Male,18-25,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,36-45,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Female,18-25,Islam,
Nigeria,Female,56-65,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,26-35,Islam,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Female,36-45,Islam,
Nigeria,Female,46-55,Islam,
Nigeria,Male,18-25,Islam,
Nigeria,Female,36-45,Christianity,
South Africa,Male,26-35,Christianity,Urban
South Africa,Female,36-45,Christianity,Urban
South Africa,Male,46-55,Christianity,Urban
South Africa,Female,56-65,,Urban
South Africa,Male,56-65,Christianity,Urban
South Africa,Female,18-25,Christianity,Rural
South Africa,Male,36-45,I do not identify with any religious group or faith,Rural
South Africa,Female,46-55,Christianity,Rural
South Africa,Male,36-45,Christianity,Urban
South Africa,Female,18-25,Christianity,Urban
South Africa,Female,18-25,I do not identify with any religious group or faith,Urban
South Africa,Male,26-35,I do not identify with any religious group or faith,Rural
South Africa,Female,36-45,Christianity,Rural
South Africa,Female,56-65,I do not identify with any religious group or faith,Urban
South Africa,Female,18-25,Christianity,Urban
South Africa,Female,56-65,Christianity,Urban
South Africa,Male,36-45,Christianity,Urban
South Africa,Female,56-65,Christianity,Urban
South Africa,Male,18-25,,Rural
South Africa,Female,18-25,,Urban
South Africa,Female,56-65,Christianity,Urban
South Africa,Female,26-35,Christianity,Rural
South Africa,Male,36-45,Christianity,Rural
South Africa,Male,18-25,,Rural
South Africa,Female,56-65,Christianity,Urban
South Africa,Female,26-35,Christianity,Urban
South Africa,Female,36-45,Christianity,Urban
South Africa,Male,18-25,I do not identify with any religious group or faith,Rural
South Africa,Female,26-35,,Urban
South Africa,Female,26-35,Christianity,Urban
South Africa,Male,36-45,Christianity,Rural
South Africa,Female,65+,Christianity,Urban
South Africa,Female,46-55,Christianity,Urban
South Africa,Female,18-25,I do not identify with any religious group or faith,Urban
South Africa,Female,26-35,I do not identify with any religious group or faith,Urban
South Africa,Female,46-55,Christianity,Urban
South Africa,Male,46-55,,Urban
South Africa,Male,18-25,Christianity,Urban
South Africa,Female,36-45,,Rural
South Africa,Male,36-45,I do not identify with any religious group or faith,Urban
South Africa,Female,18-25,Christianity,Urban
South Africa,Male,18-25,Christianity,Urban
South Africa,Female,18-25,Christianity,Urban
South Africa,Female,26-35,Christianity,Urban
South Africa,Female,18-25,,Urban
South Africa,Female,36-45,Christianity,Urban
South Africa,Female,26-35,Christianity,Urban
South Africa,Male,18-25,,Urban
South Africa,Female,26-35,,Rural
South Africa,Female,36-45,Christianity,Rural
South Africa,Female,56-65,Christianity,Urban
South Africa,Female,18-25,Christianity,Rural
South Africa,Female,36-45,Christianity,Urban
South Africa,Female,18-25,,Urban
South Africa,Female,18-25,I do not identify with any religious group or faith,Urban
South Africa,Female,56-65,Christianity,Urban
